2019-09-02 19:11:00.887 | INFO     | actors.harmony:connect:45 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:11:01.067 | INFO     | actors.harmony:connect:63 - > Current activity, id=27000842, name=Listen Chromecast
2019-09-02 19:11:01.077 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:11:01.094 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:11:01.100 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:15:10.894 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:15:10.902 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:15:10.910 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:15:10.918 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:15:10.989 | INFO     | actors.tellstick:get_devices:103 - > Device: 101, Stue - tak (G1B1), arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.003 | INFO     | actors.tellstick:get_devices:103 - > Device: 102, Stue - vindu (G1B2), arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.016 | INFO     | actors.tellstick:get_devices:103 - > Device: 103, Stue - hylle (G1B3), arctech, 1, selflearning-switch
2019-09-02 19:15:11.029 | INFO     | actors.tellstick:get_devices:103 - > Device: 104, Stue - skrivepult (G1B4), arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.042 | INFO     | actors.tellstick:get_devices:103 - > Device: 201, Kjøkken - spisebord (G2B1), arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.055 | INFO     | actors.tellstick:get_devices:103 - > Device: 202, Kjøkken - vifte (G2B2), arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.069 | INFO     | actors.tellstick:get_devices:103 - > Device: 203, Kjøkken - gang (G2B3), arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.084 | INFO     | actors.tellstick:get_devices:103 - > Device: 501, Button, arctech, 1, selflearning-dimmer
2019-09-02 19:15:11.094 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:15:12.402 | INFO     | actors.harmony:connect:47 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:15:12.415 | INFO     | actors.harmony:connect:65 - > Current activity, id=27000842, name=Listen Chromecast
2019-09-02 19:15:12.433 | INFO     | http_server:configure:29 - Configuring web server, host=0.0.0.0, port=8880
2019-09-02 19:15:12.452 | INFO     | actors.actor:loop:29 - Running tellstick actor loop
2019-09-02 19:15:12.461 | INFO     | actors.actor:loop:29 - Running harmony actor loop
2019-09-02 19:18:21.341 | INFO     | core:__init__:19 - --------------------------------------------------
2019-09-02 19:18:21.348 | INFO     | core:__init__:20 - Initializing...
2019-09-02 19:18:21.355 | INFO     | core:run:39 - Registering 2 actor instances
2019-09-02 19:18:21.362 | INFO     | actors.actor:__init__:14 - Initializing TellstickActor object, alias=tellstick
2019-09-02 19:18:21.433 | INFO     | actors.tellstick:get_devices:103 - > Device: 101, Stue - tak (G1B1), arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.448 | INFO     | actors.tellstick:get_devices:103 - > Device: 102, Stue - vindu (G1B2), arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.464 | INFO     | actors.tellstick:get_devices:103 - > Device: 103, Stue - hylle (G1B3), arctech, 1, selflearning-switch
2019-09-02 19:18:21.480 | INFO     | actors.tellstick:get_devices:103 - > Device: 104, Stue - skrivepult (G1B4), arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.497 | INFO     | actors.tellstick:get_devices:103 - > Device: 201, Kjøkken - spisebord (G2B1), arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.514 | INFO     | actors.tellstick:get_devices:103 - > Device: 202, Kjøkken - vifte (G2B2), arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.527 | INFO     | actors.tellstick:get_devices:103 - > Device: 203, Kjøkken - gang (G2B3), arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.541 | INFO     | actors.tellstick:get_devices:103 - > Device: 501, Button, arctech, 1, selflearning-dimmer
2019-09-02 19:18:21.549 | INFO     | actors.actor:__init__:14 - Initializing HarmonyActor object, alias=harmony
2019-09-02 19:18:22.854 | INFO     | actors.harmony:connect:47 - Connected to Harmony HUB, name=192.168.1.6, fw=4.15.250
2019-09-02 19:18:22.861 | INFO     | actors.harmony:connect:64 - > Activities:
